time,tipPy_x,tipPy_y,tipPy_z,tipCpp_x,tipCpp_y,tipCpp_z
2.599999999999824674e+00,1.038396887826362747e+00,-1.234836156914010941e+00,-1.272122558928481719e-04,1.038398346547558804e+00,-1.234839959760551942e+00,-1.208812342103500042e-04
2.616999999999822801e+00,1.012062642355230579e+00,-1.276043099314861706e+00,-1.547689577086732229e-04,1.012063960005363583e+00,-1.276047365731899808e+00,-1.413704145249181988e-04
2.633999999999820929e+00,9.824341527402137286e-01,-1.320418795962018166e+00,-1.877092966750200419e-04,9.824352526308546274e-01,-1.320423500925613336e+00,-1.690132528176050699e-04
2.649999999999819167e+00,9.510778574605447400e-01,-1.364742064348286377e+00,-2.219122052006389776e-04,9.510786717264256840e-01,-1.364747151210744969e+00,-2.002310787630732537e-04
2.666999999999817295e+00,9.135281399712390504e-01,-1.414072307981333543e+00,-2.600043936523532134e-04,9.135285527566039399e-01,-1.414077756048155221e+00,-2.375090699885648625e-04
2.683999999999815422e+00,8.710026378958276583e-01,-1.465044825579487231e+00,-2.985593543418847175e-04,8.710025350000456523e-01,-1.465050571593239814e+00,-2.776866163218227575e-04
2.699999999999813660e+00,8.258422424441289600e-01,-1.513718686562378624e+00,-3.344600007421741372e-04,8.258415388201735263e-01,-1.513724632185794228e+00,-3.170760899496313052e-04
2.716999999999811788e+00,7.717805041529754995e-01,-1.565058044817538185e+00,-3.717284842689293624e-04,7.717790338178200926e-01,-1.565064080400492941e+00,-3.594543448548462761e-04
2.733999999999809916e+00,7.109064993914628872e-01,-1.614518368251387059e+00,-4.076092363566473278e-04,7.109041415247420170e-01,-1.614524314213371614e+00,-4.006273505228195083e-04
2.749999999999808153e+00,6.471065945269396380e-01,-1.657669378539015748e+00,-4.387597704991521566e-04,6.471033358167497251e-01,-1.657675014445273654e+00,-4.352063090428603064e-04
2.766999999999806281e+00,5.725604608318788369e-01,-1.697861943272313212e+00,-4.652024791123428532e-04,5.725562843167555371e-01,-1.697866953839706872e+00,-4.615613418802877324e-04
2.783999999999804409e+00,4.919189358088888464e-01,-1.730166224895523630e+00,-4.777815818710030252e-04,4.919140531680062933e-01,-1.730170313535463578e+00,-4.689918015268188032e-04
2.799999999999802647e+00,4.119381616651390798e-01,-1.751960618773311884e+00,-4.704742029167300991e-04,4.119329491436637403e-01,-1.751963676003323478e+00,-4.530716442454594834e-04
2.816999999999800774e+00,3.246811265818838610e-01,-1.765409470347011123e+00,-4.398773841980195120e-04,3.246759688872231653e-01,-1.765411436193639938e+00,-4.118288612981172879e-04
2.833999999999798902e+00,2.372174852134386058e-01,-1.769321299880718623e+00,-3.875430467106429078e-04,2.372127553630153929e-01,-1.769322346826623704e+00,-3.495927857152516193e-04
2.849999999999797140e+00,1.563389427455915970e-01,-1.765425621575139603e+00,-3.203156417705465891e-04,1.563348741227494343e-01,-1.765426066625611856e+00,-2.749149359015431852e-04
2.866999999999795268e+00,7.316089033171138678e-02,-1.754846136115539856e+00,-2.313311933770142558e-04,7.315768939176608976e-02,-1.754846269537048364e+00,-1.808522334774317062e-04
2.883999999999793395e+00,-6.426465971648365194e-03,-1.739372173812038014e+00,-1.279423303839324812e-04,-6.428735392847773067e-03,-1.739372321050003611e+00,-7.611527924747880415e-05
2.899999999999791633e+00,-7.773010046594752698e-02,-1.721800198712520658e+00,-2.373248311886164358e-05,-7.773150202454165436e-02,-1.721800612217081028e+00,2.543404806046970792e-05
2.916999999999789761e+00,-1.495834248209867989e-01,-1.701254519909018104e+00,8.606056890202534141e-05,-1.495839515072541204e-01,-1.701255430529448276e+00,1.281518687760287514e-04
2.933999999999787889e+00,-2.174841650027987128e-01,-1.679891581017320057e+00,1.868059904203641145e-04,-2.174838815909075351e-01,-1.679893158845195522e+00,2.179432095037549309e-04
2.949999999999786127e+00,-2.779173473265273420e-01,-1.659868744844442245e+00,2.671913372730698889e-04,-2.779163645383069259e-01,-1.659871068098502267e+00,2.853488072492668280e-04
2.966999999999784254e+00,-3.386171258185005639e-01,-1.639398762012456379e+00,3.319598385742147310e-04,-3.386154649937310190e-01,-1.639401969472947584e+00,3.346847184431042395e-04
2.983999999999782382e+00,-3.958937762950991424e-01,-1.620350446703974656e+00,3.711217973812196732e-04,-3.958914989373282234e-01,-1.620354605666181280e+00,3.580562989820131265e-04
2.999999999999780620e+00,-4.468412156803747148e-01,-1.604149474279475296e+00,3.818841408270947551e-04,-4.468384074538964690e-01,-1.604154568627168542e+00,3.548310291562904511e-04
3.016999999999778748e+00,-4.979796319592744158e-01,-1.589117083978806910e+00,3.646315658019888377e-04,-4.979763028675644465e-01,-1.589123193641738929e+00,3.248114995419139556e-04
3.033999999999776875e+00,-5.461515155306796432e-01,-1.576588759834042008e+00,3.192246147797817750e-04,-5.461476980777577594e-01,-1.576595885973145705e+00,2.697892336130149884e-04
3.049999999999775113e+00,-5.888430803579560724e-01,-1.567236594494369584e+00,2.541664958632159450e-04,-5.888388201078080808e-01,-1.567244658306584215e+00,1.991964806566429136e-04
3.066999999999773241e+00,-6.314025276632164729e-01,-1.559966734941382160e+00,1.667530805708606733e-04,-6.313977985065981624e-01,-1.559975751125861843e+00,1.099598903657857877e-04
3.083999999999771369e+00,-6.710253459873616322e-01,-1.555432270422160812e+00,6.727789489419680425e-05,-6.710201302848696203e-01,-1.555442165499774987e+00,1.280455679709383184e-05
3.099999999999769607e+00,-7.055272318104418572e-01,-1.553566787398238613e+00,-3.069128602029995477e-05,-7.055215233094402905e-01,-1.553577411835325606e+00,-7.951803274812440942e-05
3.116999999999767734e+00,-7.390413732509060196e-01,-1.553933305890385697e+00,-1.323420055119336840e-04,-7.390350841812450833e-01,-1.553944562011745134e+00,-1.720619563539197946e-04
3.133999999999765862e+00,-7.690705654674793168e-01,-1.556391393681139323e+00,-2.247508797793837181e-04,-7.690636199845863885e-01,-1.556403085246482743e+00,-2.529032404633425575e-04
3.149999999999764100e+00,-7.938866382757188145e-01,-1.560194582134866170e+00,-2.980627838080238904e-04,-7.938789975216762329e-01,-1.560206452252947296e+00,-3.138171770883755197e-04
3.166999999999762228e+00,-8.163036969941787069e-01,-1.565227299931700955e+00,-3.572747764906276913e-04,-8.162952422561620125e-01,-1.565239054534366403e+00,-3.590110976733300449e-04
3.183999999999760355e+00,-8.344059316683191119e-01,-1.570526885590905586e+00,-3.945392324346059165e-04,-8.343966201272696726e-01,-1.570538155432489980e+00,-3.820597152615928696e-04
3.199999999999758593e+00,-8.474008859020999429e-01,-1.574970864834470907e+00,-4.084766714242398932e-04,-8.473907909242548442e-01,-1.574981314119622500e+00,-3.829288384211721602e-04
3.216999999999756721e+00,-8.570298957199695700e-01,-1.578262447691330728e+00,-4.011211967420929918e-04,-8.570190920523715894e-01,-1.578271659912207747e+00,-3.624877145950758080e-04
3.233999999999754849e+00,-8.627662299069955854e-01,-1.579334461788613808e+00,-3.729658384072717268e-04,-8.627549622222557835e-01,-1.579342152708055114e+00,-3.226285620408758507e-04
3.249999999999753086e+00,-8.652278883570694301e-01,-1.577890335675034228e+00,-3.310311681446298612e-04,-8.652164901511513184e-01,-1.577896468714015565e+00,-2.715387600982661085e-04
3.266999999999751214e+00,-8.655359436817779972e-01,-1.573657380580859133e+00,-2.749843431136361717e-04,-8.655247733536093335e-01,-1.573661883756718893e+00,-2.083667539015158989e-04
3.283999999999749342e+00,-8.643228397532107810e-01,-1.566902360331106969e+00,-2.120095741954400922e-04,-8.643122646723297997e-01,-1.566905398914433478e+00,-1.414874096547694257e-04
3.299999999999747580e+00,-8.624877410794953292e-01,-1.558707260993090760e+00,-1.503040631702840836e-04,-8.624780142139261141e-01,-1.558709152996093472e+00,-7.940930439959812304e-05
3.316999999999745707e+00,-8.603880867195293769e-01,-1.548671052629400524e+00,-8.594818297619858933e-05,-8.603794985993856725e-01,-1.548672006183211547e+00,-1.835327667311094065e-05
3.333999999999743835e+00,-8.585671112788610948e-01,-1.537928202238117326e+00,-2.646717606674792145e-05,-8.585598357713802864e-01,-1.537928496696050473e+00,3.409184953116192523e-05
3.349999999999742073e+00,-8.573673763673684833e-01,-1.527728124111978669e+00,2.234919584705063913e-05,-8.573614400547666659e-01,-1.527728020955446908e+00,7.320092506030490454e-05
3.366999999999740201e+00,-8.568035622615185476e-01,-1.517298480774261549e+00,6.464154711427743272e-05,-8.567991166931407943e-01,-1.517298147543341802e+00,1.025095387437605988e-04
3.383999999999738328e+00,-8.570651319163044013e-01,-1.507706935416594174e+00,9.584421984827615269e-05,-8.570622179419928877e-01,-1.507706524761116107e+00,1.188104862084591370e-04
3.399999999999736566e+00,-8.581074274290789727e-01,-1.499742028208898015e+00,1.144035958712254583e-04,-8.581059753311980343e-01,-1.499741645739012030e+00,1.224677221394623145e-04
3.416999999999734694e+00,-8.600782465786852571e-01,-1.492642201617042419e+00,1.222801843988119224e-04,-8.600783584972517826e-01,-1.492641920809925971e+00,1.145545844715633796e-04
3.433999999999732822e+00,-8.629408553438989715e-01,-1.487114178448329049e+00,1.180579017925340371e-04,-8.629425354775525081e-01,-1.487114040919514268e+00,9.556570131658868937e-05
3.449999999999731060e+00,-8.664443227642348866e-01,-1.483441487684439064e+00,1.036706123942271137e-04,-8.664474789386786835e-01,-1.483441496180727182e+00,6.902479950363782238e-05
3.466999999999729187e+00,-8.710171099967232156e-01,-1.481207444516172922e+00,7.859656768522763353e-05,-8.710218317988223102e-01,-1.481207593614239260e+00,3.360586088207583207e-05
3.483999999999727315e+00,-8.764542979536417144e-01,-1.480679369698135517e+00,4.524999274771376043e-05,-8.764605794652842174e-01,-1.480679617812600046e+00,-6.896601298191139349e-06
3.499999999999725553e+00,-8.823482802226143562e-01,-1.481678455992152532e+00,8.257971006249756590e-06,-8.823560206238613146e-01,-1.481678734269368469e+00,-4.741298968017454950e-05
3.516999999999723681e+00,-8.894165215835494465e-01,-1.484206245402497792e+00,-3.476741415183630737e-05,-8.894257957014426452e-01,-1.484206460361632951e+00,-9.068099302006134060e-05
3.533999999999721808e+00,-8.972835231950354595e-01,-1.488053470122630007e+00,-7.930312252655239032e-05,-8.972943025412516427e-01,-1.488053491204143430e+00,-1.319855849294976238e-04
3.549999999999720046e+00,-9.053694141744109691e-01,-1.492640593102781743e+00,-1.205976794821794225e-04,-9.053815679119450177e-01,-1.492640279967638595e+00,-1.673770239848366796e-04
3.566999999999718174e+00,-9.145990183366887738e-01,-1.498209335829681077e+00,-1.619722204683449965e-04,-9.146125603546688687e-01,-1.498208468915144254e+00,-1.999384807252454002e-04
3.583999999999716302e+00,-9.243404197553686252e-01,-1.504065225889444690e+00,-1.992943075471276368e-04,-9.243552338688125758e-01,-1.504063560870837701e+00,-2.264641718800165186e-04
3.599999999999714539e+00,-9.337655978561183456e-01,-1.509368284544730265e+00,-2.297798656173281656e-04,-9.337814491419138552e-01,-1.509365613932567296e+00,-2.455989045393534419e-04
3.616999999999712667e+00,-9.437114362831577896e-01,-1.514210603622766715e+00,-2.565691048317264729e-04,-9.437281420983525404e-01,-1.514206576522063141e+00,-2.596886745648690218e-04
3.633999999999710795e+00,-9.530801874728169754e-01,-1.517619617110891994e+00,-2.769275708068464508e-04,-9.530973966450232426e-01,-1.517613952102574881e+00,-2.672198632234309046e-04
3.649999999999709033e+00,-9.607546663084216565e-01,-1.519003668180494593e+00,-2.892709486300825816e-04,-9.607719411825390576e-01,-1.518996268599638544e+00,-2.677441389252486277e-04
3.666999999999707160e+00,-9.669025098834229670e-01,-1.518155987069740753e+00,-2.935797091315028970e-04,-9.669193596430349924e-01,-1.518146670105036122e+00,-2.601182283282155389e-04
3.683999999999705288e+00,-9.701184435327849798e-01,-1.514820891913945644e+00,-2.870400365717938411e-04,-9.701343660845933581e-01,-1.514809763380999597e+00,-2.427524377531795128e-04
3.699999999999703526e+00,-9.697558321286452454e-01,-1.509637032855153826e+00,-2.699900175241555836e-04,-9.697705031675328824e-01,-1.509624464544242706e+00,-2.170857733723704022e-04
3.716999999999701654e+00,-9.652233524538080811e-01,-1.502508506213517947e+00,-2.404531538662007422e-04,-9.652364358118713517e-01,-1.502494824574088561e+00,-1.806993404044936408e-04
3.733999999999699781e+00,-9.561375212983088678e-01,-1.494489221062604845e+00,-2.003745094065184217e-04,-9.561489179371209790e-01,-1.494474923397701938e+00,-1.367000757013373587e-04
3.749999999999698019e+00,-9.434137077164703733e-01,-1.486908981258152407e+00,-1.548421259870249363e-04,-9.434235556305500259e-01,-1.486894557131950512e+00,-9.050588953953339752e-05
3.766999999999696147e+00,-9.256459258114010380e-01,-1.479614963881510592e+00,-1.008632256268075474e-04,-9.256542650600811939e-01,-1.479600836683375054e+00,-3.922020094702542486e-05
3.783999999999694275e+00,-9.038084821631373611e-01,-1.473813658575584773e+00,-4.469020721352772959e-05,-9.038155039964934634e-01,-1.473800196201629831e+00,1.081781363099440789e-05
3.799999999999692513e+00,-8.798552761572623337e-01,-1.470240841112170571e+00,6.505333399329837939e-06,-8.798612433141544953e-01,-1.470228267705446568e+00,5.339431141610588550e-05
3.816999999999690640e+00,-8.511141048643835472e-01,-1.468873376116789364e+00,5.532196106905176898e-05,-8.511191365857757596e-01,-1.468861960218480922e+00,9.060492934316899144e-05
3.833999999999688768e+00,-8.192651635035850255e-01,-1.470324321734537865e+00,9.506290264283911409e-05,-8.192694262627474577e-01,-1.470314229020172725e+00,1.170160161798715625e-04
3.849999999999687006e+00,-7.866508508673342170e-01,-1.474462179832998210e+00,1.218820726347293905e-04,-7.866545163410263442e-01,-1.474453445204563007e+00,1.305530138844312787e-04
3.866999999999685134e+00,-7.493382030939901295e-01,-1.481930018683141448e+00,1.375861051799192789e-04,-7.493413399884949477e-01,-1.481922815410196215e+00,1.322850297695855849e-04
3.883999999999683261e+00,-7.093612844102856752e-01,-1.492614331606521905e+00,1.395023286701091480e-04,-7.093639723688134335e-01,-1.492608724837528378e+00,1.212782965884418078e-04
3.899999999999681499e+00,-6.693087328802762581e-01,-1.505589974978611467e+00,1.291114311135183425e-04,-6.693110455637296674e-01,-1.505585909340147133e+00,1.004078241397907974e-04
3.916999999999679627e+00,-6.241165711259708537e-01,-1.522388753390973015e+00,1.066074175559180147e-04,-6.241185080909967819e-01,-1.522386346091537446e+00,6.916597830628428258e-05
3.933999999999677755e+00,-5.760880768064385871e-01,-1.542122487082974613e+00,7.484630836695403645e-05,-5.760896333700604721e-01,-1.542121739078584852e+00,3.155420322928731099e-05
3.949999999999675993e+00,-5.281352197131449211e-01,-1.563148938176976532e+00,3.953610556054799625e-05,-5.281363893618515881e-01,-1.563149731762822681e+00,-6.451825623140909106e-06
3.966999999999674120e+00,-4.740505003411739082e-01,-1.587765738332491683e+00,-8.193857200429759298e-08,-4.740512014281527131e-01,-1.587768122754009248e+00,-4.598859611904595199e-05
3.983999999999672248e+00,-4.164797766588799188e-01,-1.614281557377316600e+00,-3.805600036589114462e-05,-4.164799225957168671e-01,-1.614285451396928917e+00,-8.109790631568703607e-05
3.999999999999670486e+00,-3.588554438490940135e-01,-1.640453355327051055e+00,-6.911832171016673719e-05,-3.588549652932436218e-01,-1.640458558404708889e+00,-1.073026318567675070e-04
4.016999999999676163e+00,-2.936954194161625620e-01,-1.668857229525028352e+00,-9.443087902285601180e-05,-2.936941466598937400e-01,-1.668863653387929746e+00,-1.256732043062515781e-04
4.033999999999681840e+00,-2.242110421109791418e-01,-1.696978416101296627e+00,-1.099828571663694234e-04,-2.242088222779606288e-01,-1.696985815566973699e+00,-1.330208389960060487e-04
4.049999999999687184e+00,-1.546647851725064804e-01,-1.722169214225502731e+00,-1.151091765665628286e-04,-1.546615266950600032e-01,-1.722177225152613289e+00,-1.297400140452479981e-04
4.066999999999692861e+00,-7.626459840563978854e-02,-1.746240475405272274e+00,-1.111240800223721264e-04,-7.626008847582271821e-02,-1.746248695648630056e+00,-1.163802754291965743e-04
4.083999999999698538e+00,6.661559689121049344e-03,-1.765863048152838122e+00,-9.937714341619066042e-05,6.667430931687923223e-03,-1.765870879082551914e+00,-9.465859244736919936e-05
4.099999999999703881e+00,8.839772889784373866e-02,-1.778500005376541182e+00,-8.368190044089469882e-05,8.840489275541370262e-02,-1.778506786466706124e+00,-6.831430595788238504e-05
4.116999999999709559e+00,1.781326906948065836e-01,-1.783763381934438730e+00,-6.443045992125444679e-05,1.781410672938218420e-01,-1.783768233911734447e+00,-3.515752084057667049e-05
4.133999999999715236e+00,2.690870991889819930e-01,-1.778901961864777670e+00,-4.431669562586740166e-05,2.690962790407147032e-01,-1.778904128704694720e+00,2.373030012271801019e-06
4.149999999999720579e+00,3.536920753135205930e-01,-1.764286882699972026e+00,-2.761224783700432948e-05,3.537014500374899839e-01,-1.764286116547469252e+00,3.796109582959290255e-05
4.166999999999726256e+00,4.401943059099068245e-01,-1.738428596403442494e+00,-1.899949922463942315e-05,4.402032455275886602e-01,-1.738424710342655999e+00,6.729545667412409273e-05
